,,,,,,
,ETF statistics ,,,,Example command:,
,,GOOGLEFINANCE - Google Docs Editors Help,,,,"GOOGLEFINANCE(""NASDAQ:GOOG"", ""price"", DATE(2014,1,1), DATE(2014,12,31), ""DAILY"")

"
,,Date,Price (Closing),,,
,,Date,Close,,"if we're want historical data for all the ETFs on some big list we compile from Morningstar or Google or wherever,  we can use Sheets' functions to ""for-each"" through all of em and put all the data in Sheets properly",
,,7/10/2008 16:00:00,45.28,,,
,,7/11/2008 16:00:00,44.56,,,
,,7/14/2008 16:00:00,44.23,,,
,,7/15/2008 16:00:00,44.24,,,
,,7/16/2008 16:00:00,45.34,,,
,,7/17/2008 16:00:00,45.64,,,
,,7/18/2008 16:00:00,44.59,,,
,,7/21/2008 16:00:00,44.78,,,
,,7/22/2008 16:00:00,44.78,,,
,,7/23/2008 16:00:00,45.37,,,
,,7/24/2008 16:00:00,44.69,,,
,,7/25/2008 16:00:00,45.27,,,
,,7/28/2008 16:00:00,44.42,,,
,,7/29/2008 16:00:00,45.34,,,
,,7/30/2008 16:00:00,45.57,,,
,,7/31/2008 16:00:00,45.46,,,
,,8/1/2008 16:00:00,44.88,,,
,,8/4/2008 16:00:00,44.43,,,
,,8/5/2008 16:00:00,45.93,,,
,,8/6/2008 16:00:00,46.63,,,
,,8/7/2008 16:00:00,46.27,,,
,,8/8/2008 16:00:00,47.32,,,
,,8/11/2008 16:00:00,47.75,,,
,,8/12/2008 16:00:00,47.8,,,
,,8/13/2008 16:00:00,47.7,,,
,,8/14/2008 16:00:00,48.25,,,
,,8/15/2008 16:00:00,48.16,,,
,,8/18/2008 16:00:00,47.6,,,
,,8/19/2008 16:00:00,47.01,,,
,,8/20/2008 16:00:00,47.09,,,
,,8/21/2008 16:00:00,46.87,,,
,,8/25/2008 16:00:00,46.49,,,
,,8/26/2008 16:00:00,46.43,,,
,,8/27/2008 16:00:00,46.73,,,
,,8/28/2008 16:00:00,47.11,,,
,,8/29/2008 16:00:00,46.12,,,
,,9/2/2008 16:00:00,45.55,,,
,,9/3/2008 16:00:00,45.12,,,
,,9/4/2008 16:00:00,43.66,,,
,,9/5/2008 16:00:00,43.45,,,
,,9/8/2008 16:00:00,43.31,,,
,,9/9/2008 16:00:00,42.45,,,
,,9/10/2008 16:00:00,42.8,,,
,,9/11/2008 16:00:00,43.6,,,
,,9/12/2008 16:00:00,43.43,,,
,,9/15/2008 16:00:00,42.08,,,
,,9/16/2008 16:00:00,42.41,,,
,,9/17/2008 16:00:00,40.21,,,
,,9/18/2008 16:00:00,41.57,,,
,,9/19/2008 16:00:00,42.9,,,
,,9/22/2008 16:00:00,40.88,,,
,,9/23/2008 16:00:00,40.57,,,
,,9/24/2008 16:00:00,40.85,,,
,,9/25/2008 16:00:00,41.5,,,
,,9/26/2008 16:00:00,41.08,,,
,,9/29/2008 16:00:00,37.82,,,
,,9/30/2008 16:00:00,38.91,,,
,,10/1/2008 16:00:00,38.5,,,
,,10/2/2008 16:00:00,36.75,,,
,,10/3/2008 16:00:00,36.18,,,
,,10/6/2008 16:00:00,34.86,,,
,,10/7/2008 16:00:00,32.65,,,
,,10/8/2008 16:00:00,32.39,,,
,,10/9/2008 16:00:00,31.52,,,
,,10/10/2008 16:00:00,31.32,,,
,,10/13/2008 16:00:00,35.13,,,
,,10/14/2008 16:00:00,33.61,,,
,,10/15/2008 16:00:00,30.6,,,
,,10/16/2008 16:00:00,32.26,,,
,,10/17/2008 16:00:00,32.3,,,
,,10/20/2008 16:00:00,33.2,,,
,,10/21/2008 16:00:00,31.48,,,
,,10/22/2008 16:00:00,30.61,,,
,,10/23/2008 16:00:00,30.49,,,
,,10/24/2008 16:00:00,29.51,,,
,,10/27/2008 16:00:00,28.69,,,
,,10/28/2008 16:00:00,31.86,,,
,,10/29/2008 16:00:00,31.78,,,
,,10/30/2008 16:00:00,32.84,,,
,,10/31/2008 16:00:00,32.89,,,
,,11/3/2008 16:00:00,32.82,,,
,,11/4/2008 16:00:00,33.75,,,
,,11/5/2008 16:00:00,31.99,,,
,,11/6/2008 16:00:00,30.56,,,
,,11/7/2008 16:00:00,31.19,,,
,,11/10/2008 16:00:00,30.77,,,
,,11/11/2008 16:00:00,30.1,,,
,,11/12/2008 16:00:00,28.71,,,
,,11/13/2008 16:00:00,30.46,,,
,,11/14/2008 16:00:00,28.98,,,
,,11/17/2008 16:00:00,28.37,,,
,,11/18/2008 16:00:00,28.34,,,
,,11/19/2008 16:00:00,26.86,,,
,,11/20/2008 16:00:00,25.56,,,
,,11/21/2008 16:00:00,26.67,,,
,,11/24/2008 16:00:00,28.3,,,
,,11/25/2008 16:00:00,28.17,,,
,,11/26/2008 16:00:00,29.35,,,
,,12/1/2008 16:00:00,26.93,,,
,,12/2/2008 16:00:00,27.83,,,
,,12/3/2008 16:00:00,28.62,,,
,,12/4/2008 16:00:00,27.81,,,
,,12/5/2008 16:00:00,28.94,,,
,,12/8/2008 16:00:00,30.08,,,
,,12/9/2008 16:00:00,30.01,,,
,,12/10/2008 16:00:00,29.91,,,
,,12/11/2008 16:00:00,29.09,,,
,,12/12/2008 16:00:00,29.68,,,
,,12/15/2008 16:00:00,29.16,,,
,,12/16/2008 16:00:00,30.56,,,
,,12/17/2008 16:00:00,30.19,,,
,,12/18/2008 16:00:00,29.66,,,
,,12/19/2008 16:00:00,29.86,,,
,,12/22/2008 16:00:00,29.21,,,
,,12/23/2008 16:00:00,29.06,,,
,,12/24/2008 16:00:00,29.14,,,
,,12/26/2008 16:00:00,29.13,,,
,,12/29/2008 16:00:00,28.89,,,
,,12/30/2008 16:00:00,29.49,,,
,,12/31/2008 16:00:00,29.74,,,
,,1/2/2009 16:00:00,31.03,,,
,,1/5/2009 16:00:00,31.02,,,
,,1/6/2009 16:00:00,31.33,,,
,,1/7/2009 16:00:00,30.44,,,
,,1/8/2009 16:00:00,30.76,,,
,,1/9/2009 16:00:00,30.07,,,
,,1/12/2009 16:00:00,29.52,,,
,,1/13/2009 16:00:00,29.53,,,
,,1/14/2009 16:00:00,28.63,,,
,,1/15/2009 16:00:00,29.1,,,
,,1/16/2009 16:00:00,29.42,,,
,,1/20/2009 16:00:00,27.96,,,
,,1/21/2009 16:00:00,29.15,,,
,,1/22/2009 16:00:00,28.76,,,
,,1/23/2009 16:00:00,28.9,,,
,,1/26/2009 16:00:00,29.11,,,
,,1/27/2009 16:00:00,29.32,,,
,,1/28/2009 16:00:00,30.35,,,
,,1/29/2009 16:00:00,29.58,,,
,,1/30/2009 16:00:00,29.06,,,
,,2/2/2009 16:00:00,29.41,,,
,,2/3/2009 16:00:00,29.87,,,
,,2/4/2009 16:00:00,29.91,,,
,,2/5/2009 16:00:00,30.57,,,
,,2/6/2009 16:00:00,31.37,,,
,,2/9/2009 16:00:00,31.5,,,
,,2/10/2009 16:00:00,30.34,,,
,,2/11/2009 16:00:00,30.2,,,
,,2/12/2009 16:00:00,30.57,,,
,,2/13/2009 16:00:00,30.43,,,
,,2/17/2009 16:00:00,29.22,,,
,,2/18/2009 16:00:00,29.24,,,
,,2/19/2009 16:00:00,28.79,,,
,,2/20/2009 16:00:00,28.87,,,
,,2/23/2009 16:00:00,27.86,,,
,,2/24/2009 16:00:00,28.78,,,
,,2/25/2009 16:00:00,28.59,,,
,,2/26/2009 16:00:00,27.79,,,
,,2/27/2009 16:00:00,27.53,,,
,,3/2/2009 16:00:00,26.64,,,
,,3/3/2009 16:00:00,26.62,,,
,,3/4/2009 16:00:00,27.33,,,
,,3/5/2009 16:00:00,26.51,,,
,,3/6/2009 16:00:00,26.3,,,
,,3/9/2009 16:00:00,25.74,,,
,,3/10/2009 16:00:00,27.33,,,
,,3/11/2009 16:00:00,27.75,,,
,,3/12/2009 16:00:00,28.67,,,
,,3/13/2009 16:00:00,28.74,,,
,,3/16/2009 16:00:00,28.26,,,
,,3/17/2009 16:00:00,29.33,,,
,,3/18/2009 16:00:00,29.7,,,
,,3/19/2009 16:00:00,29.68,,,
,,3/20/2009 16:00:00,29.18,,,
,,3/23/2009 16:00:00,30.9,,,
,,3/24/2009 16:00:00,30.33,,,
,,3/25/2009 16:00:00,30.47,,,
,,3/26/2009 16:00:00,31.41,,,
,,3/27/2009 16:00:00,30.82,,,
,,3/30/2009 16:00:00,30.06,,,
,,3/31/2009 16:00:00,30.32,,,
,,4/1/2009 16:00:00,30.77,,,
,,4/2/2009 16:00:00,31.76,,,
,,4/3/2009 16:00:00,32.35,,,
,,4/6/2009 16:00:00,32.27,,,
,,4/7/2009 16:00:00,31.42,,,
,,4/8/2009 16:00:00,31.95,,,
,,4/9/2009 16:00:00,32.94,,,
,,4/13/2009 16:00:00,32.89,,,
,,4/14/2009 16:00:00,32.49,,,
,,4/15/2009 16:00:00,32.4,,,
,,4/16/2009 16:00:00,33.24,,,
,,4/17/2009 16:00:00,33.31,,,
,,4/20/2009 16:00:00,32.24,,,
,,4/21/2009 16:00:00,32.69,,,
,,4/22/2009 16:00:00,32.79,,,
,,4/23/2009 16:00:00,33.11,,,
,,4/24/2009 16:00:00,33.69,,,
,,4/27/2009 16:00:00,33.73,,,
,,4/28/2009 16:00:00,33.48,,,
,,4/29/2009 16:00:00,33.94,,,
,,4/30/2009 16:00:00,34.28,,,
,,5/1/2009 16:00:00,34.37,,,
,,5/4/2009 16:00:00,35.05,,,
,,5/5/2009 16:00:00,35.02,,,
,,5/6/2009 16:00:00,35.03,,,
,,5/7/2009 16:00:00,34.21,,,
,,5/8/2009 16:00:00,34.23,,,
,,5/11/2009 16:00:00,34.35,,,
,,5/12/2009 16:00:00,33.93,,,
,,5/13/2009 16:00:00,33.02,,,
,,5/14/2009 16:00:00,33.39,,,
,,5/15/2009 16:00:00,33.37,,,
,,5/18/2009 16:00:00,34.24,,,
,,5/19/2009 16:00:00,34.4,,,
,,5/20/2009 16:00:00,34.28,,,
,,5/21/2009 16:00:00,33.65,,,
,,5/22/2009 16:00:00,33.54,,,
,,5/26/2009 16:00:00,34.79,,,
,,5/27/2009 16:00:00,34.55,,,
,,5/28/2009 16:00:00,34.95,,,
,,5/29/2009 16:00:00,35.38,,,
,,6/1/2009 16:00:00,36.39,,,
,,6/2/2009 16:00:00,36.44,,,
,,6/3/2009 16:00:00,36.33,,,
,,6/4/2009 16:00:00,36.74,,,
,,6/5/2009 16:00:00,36.78,,,
,,6/8/2009 16:00:00,36.67,,,
,,6/9/2009 16:00:00,36.95,,,
,,6/10/2009 16:00:00,36.82,,,
,,6/11/2009 16:00:00,36.82,,,
,,6/12/2009 16:00:00,36.65,,,
,,6/15/2009 16:00:00,35.9,,,
,,6/16/2009 16:00:00,35.55,,,
,,6/17/2009 16:00:00,35.89,,,
,,6/18/2009 16:00:00,35.82,,,
,,6/19/2009 16:00:00,36.16,,,
,,6/22/2009 16:00:00,35.08,,,
,,6/23/2009 16:00:00,35,,,
,,6/24/2009 16:00:00,35.59,,,
,,6/25/2009 16:00:00,36.29,,,
,,6/26/2009 16:00:00,36.37,,,
,,6/29/2009 16:00:00,36.45,,,
,,6/30/2009 16:00:00,36.38,,,
,,7/1/2009 16:00:00,36.4,,,
,,7/2/2009 16:00:00,35.6,,,
,,7/6/2009 16:00:00,35.41,,,
,,7/7/2009 16:00:00,34.53,,,
,,7/8/2009 16:00:00,34.71,,,
,,7/9/2009 16:00:00,34.77,,,
,,7/10/2009 16:00:00,34.92,,,
,,7/13/2009 16:00:00,35.59,,,
,,7/14/2009 16:00:00,35.72,,,
,,7/15/2009 16:00:00,36.92,,,
,,7/16/2009 16:00:00,37.01,,,
,,7/17/2009 16:00:00,37.56,,,
,,7/20/2009 16:00:00,37.92,,,
,,7/21/2009 16:00:00,38.18,,,
,,7/22/2009 16:00:00,38.5,,,
,,7/23/2009 16:00:00,39.35,,,
,,7/24/2009 16:00:00,39.05,,,
,,7/27/2009 16:00:00,39.35,,,
,,7/28/2009 16:00:00,39.08,,,
,,7/29/2009 16:00:00,39.34,,,
,,7/30/2009 16:00:00,39.57,,,
,,7/31/2009 16:00:00,39.45,,,
,,8/3/2009 16:00:00,40.04,,,
,,8/4/2009 16:00:00,40.04,,,
,,8/5/2009 16:00:00,39.73,,,
,,8/6/2009 16:00:00,39.38,,,
,,8/7/2009 16:00:00,39.88,,,
,,8/10/2009 16:00:00,39.6,,,
,,8/11/2009 16:00:00,39.26,,,
,,8/12/2009 16:00:00,39.87,,,
,,8/13/2009 16:00:00,40.09,,,
,,8/14/2009 16:00:00,39.63,,,
,,8/17/2009 16:00:00,38.48,,,
,,8/18/2009 16:00:00,39.03,,,
,,8/19/2009 16:00:00,39.3,,,
,,8/20/2009 16:00:00,39.76,,,
,,8/21/2009 16:00:00,40.29,,,
,,8/24/2009 16:00:00,40.25,,,
,,8/25/2009 16:00:00,40.37,,,
,,8/26/2009 16:00:00,40.3,,,
,,8/27/2009 16:00:00,40.4,,,
,,8/28/2009 16:00:00,40.44,,,
,,8/31/2009 16:00:00,40.03,,,
,,9/1/2009 16:00:00,39.28,,,
,,9/2/2009 16:00:00,39.25,,,
,,9/3/2009 16:00:00,39.51,,,
,,9/4/2009 16:00:00,40.36,,,
,,9/8/2009 16:00:00,40.74,,,
,,9/9/2009 16:00:00,41.09,,,
,,9/10/2009 16:00:00,41.48,,,
,,9/11/2009 16:00:00,41.52,,,
,,9/14/2009 16:00:00,41.68,,,
,,9/15/2009 16:00:00,41.81,,,
,,9/16/2009 16:00:00,42.42,,,
,,9/17/2009 16:00:00,42.41,,,
,,9/18/2009 16:00:00,42.44,,,
,,9/21/2009 16:00:00,42.57,,,
,,9/22/2009 16:00:00,42.65,,,
,,9/23/2009 16:00:00,42.45,,,
,,9/24/2009 16:00:00,42.07,,,
,,9/25/2009 16:00:00,41.7,,,
,,9/28/2009 16:00:00,42.41,,,
,,9/29/2009 16:00:00,42.22,,,
,,9/30/2009 16:00:00,42.25,,,
,,10/1/2009 16:00:00,41,,,
,,10/2/2009 16:00:00,40.88,,,
,,10/5/2009 16:00:00,41.21,,,
,,10/6/2009 16:00:00,41.94,,,
,,10/7/2009 16:00:00,42.06,,,
,,10/8/2009 16:00:00,42.24,,,
,,10/9/2009 16:00:00,42.48,,,
,,10/12/2009 16:00:00,42.57,,,
,,10/13/2009 16:00:00,42.58,,,
,,10/14/2009 16:00:00,43.16,,,
,,10/15/2009 16:00:00,43.06,,,
,,10/16/2009 16:00:00,42.78,,,
,,10/19/2009 16:00:00,43.21,,,
,,10/20/2009 16:00:00,43.22,,,
,,10/21/2009 16:00:00,43.14,,,
,,10/22/2009 16:00:00,43.31,,,
,,10/23/2009 16:00:00,43.13,,,
,,10/26/2009 16:00:00,42.99,,,
,,10/27/2009 16:00:00,42.34,,,
,,10/28/2009 16:00:00,41.39,,,
,,10/29/2009 16:00:00,42.09,,,
,,10/30/2009 16:00:00,40.96,,,
,,11/2/2009 16:00:00,41.13,,,
,,11/3/2009 16:00:00,41.26,,,
,,11/4/2009 16:00:00,41.33,,,
,,11/5/2009 16:00:00,42.35,,,
,,11/6/2009 16:00:00,42.6,,,
,,11/9/2009 16:00:00,43.51,,,
,,11/10/2009 16:00:00,43.62,,,
,,11/11/2009 16:00:00,43.9,,,
,,11/12/2009 16:00:00,43.65,,,
,,11/13/2009 16:00:00,44.01,,,
,,11/16/2009 16:00:00,44.46,,,
,,11/17/2009 16:00:00,44.6,,,
,,11/18/2009 16:00:00,44.35,,,
,,11/19/2009 16:00:00,43.66,,,
,,11/20/2009 16:00:00,43.44,,,
,,11/23/2009 16:00:00,44.14,,,
,,11/24/2009 16:00:00,43.99,,,
,,11/25/2009 16:00:00,44.18,,,
,,11/27/2009 16:00:00,43.51,,,
,,11/30/2009 16:00:00,43.56,,,
,,12/1/2009 16:00:00,44.01,,,
,,12/2/2009 16:00:00,44.07,,,
,,12/3/2009 16:00:00,43.89,,,
,,12/4/2009 16:00:00,44.12,,,
,,12/7/2009 16:00:00,43.91,,,
,,12/8/2009 16:00:00,43.64,,,
,,12/9/2009 16:00:00,44.08,,,
,,12/10/2009 16:00:00,44.3,,,
,,12/11/2009 16:00:00,44.13,,,
,,12/14/2009 16:00:00,44.55,,,
,,12/15/2009 16:00:00,44.3,,,
,,12/16/2009 16:00:00,44.36,,,
,,12/17/2009 16:00:00,43.82,,,
,,12/18/2009 16:00:00,44.46,,,
,,12/21/2009 16:00:00,44.96,,,
,,12/22/2009 16:00:00,45.23,,,
,,12/23/2009 16:00:00,45.56,,,
,,12/24/2009 16:00:00,45.98,,,
,,12/28/2009 16:00:00,46.22,,,
,,12/29/2009 16:00:00,46.03,,,
,,12/30/2009 16:00:00,46.17,,,
,,12/31/2009 16:00:00,45.75,,,
,,1/4/2010 16:00:00,46.42,,,
,,1/5/2010 16:00:00,46.42,,,
,,1/6/2010 16:00:00,46.14,,,
,,1/7/2010 16:00:00,46.17,,,
,,1/8/2010 16:00:00,46.55,,,
,,1/11/2010 16:00:00,46.36,,,
,,1/12/2010 16:00:00,45.78,,,
,,1/13/2010 16:00:00,46.35,,,
,,1/14/2010 16:00:00,46.39,,,
,,1/15/2010 16:00:00,45.85,,,
,,1/19/2010 16:00:00,46.59,,,
,,1/20/2010 16:00:00,45.92,,,
,,1/21/2010 16:00:00,45.49,,,
,,1/22/2010 16:00:00,44.16,,,
,,1/25/2010 16:00:00,44.31,,,
,,1/26/2010 16:00:00,44.35,,,
,,1/27/2010 16:00:00,44.7,,,
,,1/28/2010 16:00:00,43.55,,,
,,1/29/2010 16:00:00,42.79,,,
,,2/1/2010 16:00:00,43.26,,,
,,2/2/2010 16:00:00,43.65,,,
,,2/3/2010 16:00:00,43.89,,,
,,2/4/2010 16:00:00,42.62,,,
,,2/5/2010 16:00:00,42.98,,,
,,2/8/2010 16:00:00,42.67,,,
,,2/9/2010 16:00:00,43.11,,,
,,2/10/2010 16:00:00,43.02,,,
,,2/11/2010 16:00:00,43.67,,,
,,2/12/2010 16:00:00,43.76,,,
,,2/16/2010 16:00:00,44.32,,,
,,2/17/2010 16:00:00,44.57,,,
,,2/18/2010 16:00:00,44.85,,,
,,2/19/2010 16:00:00,44.83,,,
,,2/22/2010 16:00:00,44.74,,,
,,2/23/2010 16:00:00,44.16,,,
,,2/24/2010 16:00:00,44.61,,,
,,2/25/2010 16:00:00,44.6,,,
,,2/26/2010 16:00:00,44.76,,,
,,3/1/2010 16:00:00,45.41,,,
,,3/2/2010 16:00:00,45.55,,,
,,3/3/2010 16:00:00,45.6,,,
,,3/4/2010 16:00:00,45.75,,,
,,3/5/2010 16:00:00,46.44,,,
,,3/8/2010 16:00:00,46.53,,,
,,3/9/2010 16:00:00,46.79,,,
,,3/10/2010 16:00:00,47.17,,,
,,3/11/2010 16:00:00,47.35,,,
,,3/12/2010 16:00:00,47.36,,,
,,3/15/2010 16:00:00,47.24,,,
,,3/16/2010 16:00:00,47.54,,,
,,3/17/2010 16:00:00,47.67,,,
,,3/18/2010 16:00:00,47.83,,,
,,3/19/2010 16:00:00,47.49,,,
,,3/22/2010 16:00:00,47.92,,,
,,3/23/2010 16:00:00,48.25,,,
,,3/24/2010 16:00:00,48.02,,,
,,3/25/2010 16:00:00,47.95,,,
,,3/26/2010 16:00:00,48,,,
,,3/29/2010 16:00:00,48.23,,,
,,3/30/2010 16:00:00,48.39,,,
,,3/31/2010 16:00:00,48.16,,,
,,4/1/2010 16:00:00,48.16,,,
,,4/5/2010 16:00:00,48.61,,,
,,4/6/2010 16:00:00,48.75,,,
,,4/7/2010 16:00:00,48.63,,,
,,4/8/2010 16:00:00,48.74,,,
,,4/9/2010 16:00:00,49.03,,,
,,4/12/2010 16:00:00,49.07,,,
,,4/13/2010 16:00:00,49.32,,,
,,4/14/2010 16:00:00,49.91,,,
,,4/15/2010 16:00:00,50.13,,,
,,4/16/2010 16:00:00,49.53,,,
,,4/19/2010 16:00:00,49.5,,,
,,4/20/2010 16:00:00,49.75,,,
,,4/21/2010 16:00:00,50.03,,,
,,4/22/2010 16:00:00,50.31,,,
,,4/23/2010 16:00:00,50.52,,,
,,4/26/2010 16:00:00,50.41,,,
,,4/27/2010 16:00:00,49.34,,,
,,4/28/2010 16:00:00,49.37,,,
,,4/29/2010 16:00:00,50.23,,,
,,4/30/2010 16:00:00,49.24,,,
,,5/3/2010 16:00:00,49.93,,,
,,5/4/2010 16:00:00,48.43,,,
,,5/5/2010 16:00:00,48.18,,,
,,5/6/2010 16:00:00,46.57,,,
,,5/7/2010 16:00:00,45.41,,,
,,5/10/2010 16:00:00,47.77,,,
,,5/11/2010 16:00:00,47.72,,,
,,5/12/2010 16:00:00,48.62,,,
,,5/13/2010 16:00:00,47.85,,,
,,5/14/2010 16:00:00,46.93,,,
,,5/17/2010 16:00:00,47.08,,,
,,5/18/2010 16:00:00,46.43,,,
,,5/19/2010 16:00:00,46.06,,,
,,5/20/2010 16:00:00,44.35,,,
,,5/21/2010 16:00:00,44.84,,,
,,5/24/2010 16:00:00,44.66,,,
,,5/25/2010 16:00:00,44.7,,,
,,5/26/2010 16:00:00,44.2,,,
,,5/27/2010 16:00:00,45.87,,,
,,5/28/2010 16:00:00,45.6,,,
,,6/1/2010 16:00:00,45.18,,,
,,6/2/2010 16:00:00,46.25,,,
,,6/3/2010 16:00:00,46.69,,,
,,6/4/2010 16:00:00,45.09,,,
,,6/7/2010 16:00:00,44.27,,,
,,6/8/2010 16:00:00,44.19,,,
,,6/9/2010 16:00:00,43.82,,,
,,6/10/2010 16:00:00,45.07,,,
,,6/11/2010 16:00:00,45.5,,,
,,6/14/2010 16:00:00,45.49,,,
,,6/15/2010 16:00:00,46.71,,,
,,6/16/2010 16:00:00,46.9,,,
,,6/17/2010 16:00:00,47.05,,,
,,6/18/2010 16:00:00,47,,,
,,6/21/2010 16:00:00,46.6,,,
,,6/22/2010 16:00:00,46.24,,,
,,6/23/2010 16:00:00,46.05,,,
,,6/24/2010 16:00:00,45.35,,,
,,6/25/2010 16:00:00,45.27,,,
,,6/28/2010 16:00:00,45.11,,,
,,6/29/2010 16:00:00,43.37,,,
,,6/30/2010 16:00:00,42.71,,,
,,7/1/2010 16:00:00,42.59,,,
,,7/2/2010 16:00:00,42.47,,,
,,7/6/2010 16:00:00,42.6,,,
,,7/7/2010 16:00:00,43.96,,,
,,7/8/2010 16:00:00,44.2,,,
,,7/9/2010 16:00:00,44.62,,,
,,7/12/2010 16:00:00,44.75,,,
,,7/13/2010 16:00:00,45.33,,,
,,7/14/2010 16:00:00,45.56,,,
,,7/15/2010 16:00:00,45.6,,,
,,7/16/2010 16:00:00,44.34,,,
,,7/19/2010 16:00:00,44.72,,,
,,7/20/2010 16:00:00,45.26,,,
,,7/21/2010 16:00:00,44.64,,,
,,7/22/2010 16:00:00,45.77,,,
,,7/23/2010 16:00:00,46.06,,,
,,7/26/2010 16:00:00,46.44,,,
,,7/27/2010 16:00:00,46.42,,,
,,7/28/2010 16:00:00,46.05,,,
,,7/29/2010 16:00:00,45.71,,,
,,7/30/2010 16:00:00,45.81,,,
,,8/2/2010 16:00:00,46.67,,,
,,8/3/2010 16:00:00,46.47,,,
,,8/4/2010 16:00:00,46.94,,,
,,8/5/2010 16:00:00,46.83,,,
,,8/6/2010 16:00:00,46.76,,,
,,8/9/2010 16:00:00,47.08,,,
,,8/10/2010 16:00:00,46.67,,,
,,8/11/2010 16:00:00,45.4,,,
,,8/12/2010 16:00:00,45.04,,,
,,8/13/2010 16:00:00,44.72,,,
,,8/16/2010 16:00:00,44.8,,,
,,8/17/2010 16:00:00,45.37,,,
,,8/18/2010 16:00:00,45.55,,,
,,8/19/2010 16:00:00,44.86,,,
,,8/20/2010 16:00:00,44.92,,,
,,8/23/2010 16:00:00,44.48,,,
,,8/24/2010 16:00:00,43.65,,,
,,8/25/2010 16:00:00,44.07,,,
,,8/26/2010 16:00:00,43.54,,,
,,8/27/2010 16:00:00,44.07,,,
,,8/30/2010 16:00:00,43.61,,,
,,8/31/2010 16:00:00,43.46,,,
,,9/1/2010 16:00:00,44.76,,,
,,9/2/2010 16:00:00,45.26,,,
,,9/3/2010 16:00:00,46.01,,,
,,9/7/2010 16:00:00,45.7,,,
,,9/8/2010 16:00:00,46.25,,,
,,9/9/2010 16:00:00,46.43,,,
,,9/10/2010 16:00:00,46.6,,,
,,9/13/2010 16:00:00,47.25,,,
,,9/14/2010 16:00:00,47.45,,,
,,9/15/2010 16:00:00,47.75,,,
,,9/16/2010 16:00:00,47.94,,,
,,9/17/2010 16:00:00,48,,,
,,9/20/2010 16:00:00,48.83,,,
,,9/21/2010 16:00:00,48.82,,,
,,9/22/2010 16:00:00,48.69,,,
,,9/23/2010 16:00:00,48.67,,,
,,9/24/2010 16:00:00,49.66,,,
,,9/27/2010 16:00:00,49.39,,,
,,9/28/2010 16:00:00,49.37,,,
,,9/29/2010 16:00:00,49.29,,,
,,9/30/2010 16:00:00,49.07,,,
,,10/1/2010 16:00:00,49.01,,,
,,10/4/2010 16:00:00,48.48,,,
,,10/5/2010 16:00:00,49.66,,,
,,10/6/2010 16:00:00,49.12,,,
,,10/7/2010 16:00:00,49.41,,,
,,10/8/2010 16:00:00,49.75,,,
,,10/11/2010 16:00:00,49.77,,,
,,10/12/2010 16:00:00,50.11,,,
,,10/13/2010 16:00:00,50.52,,,
,,10/14/2010 16:00:00,50.42,,,
,,10/15/2010 16:00:00,51.49,,,
,,10/18/2010 16:00:00,51.3,,,
,,10/19/2010 16:00:00,50.82,,,
,,10/20/2010 16:00:00,51.19,,,
,,10/21/2010 16:00:00,51.29,,,
,,10/22/2010 16:00:00,51.64,,,
,,10/25/2010 16:00:00,51.89,,,
,,10/26/2010 16:00:00,52.03,,,
,,10/27/2010 16:00:00,52.19,,,
,,10/28/2010 16:00:00,52.3,,,
,,10/29/2010 16:00:00,52.18,,,
,,11/1/2010 16:00:00,52.22,,,
,,11/2/2010 16:00:00,52.78,,,
,,11/3/2010 16:00:00,53.02,,,
,,11/4/2010 16:00:00,53.67,,,
,,11/5/2010 16:00:00,53.67,,,
,,11/8/2010 16:00:00,53.74,,,
,,11/9/2010 16:00:00,53.45,,,
,,11/10/2010 16:00:00,53.72,,,
,,11/11/2010 16:00:00,53.38,,,
,,11/12/2010 16:00:00,52.51,,,
,,11/15/2010 16:00:00,52.32,,,
,,11/16/2010 16:00:00,51.45,,,
,,11/17/2010 16:00:00,51.6,,,
,,11/18/2010 16:00:00,52.43,,,
,,11/19/2010 16:00:00,52.47,,,
,,11/22/2010 16:00:00,52.91,,,
,,11/23/2010 16:00:00,52.07,,,
,,11/24/2010 16:00:00,53.12,,,
,,11/26/2010 16:00:00,52.77,,,
,,11/29/2010 16:00:00,52.73,,,
,,11/30/2010 16:00:00,52.09,,,
,,12/1/2010 16:00:00,53.19,,,
,,12/2/2010 16:00:00,53.73,,,
,,12/3/2010 16:00:00,53.87,,,
,,12/6/2010 16:00:00,53.85,,,
,,12/7/2010 16:00:00,53.88,,,
,,12/8/2010 16:00:00,54.08,,,
,,12/9/2010 16:00:00,54.13,,,
,,12/10/2010 16:00:00,54.5,,,
,,12/13/2010 16:00:00,54.3,,,
,,12/14/2010 16:00:00,54.4,,,
,,12/15/2010 16:00:00,54.16,,,
,,12/16/2010 16:00:00,54.58,,,
,,12/17/2010 16:00:00,54.52,,,
,,12/20/2010 16:00:00,54.56,,,
,,12/21/2010 16:00:00,54.89,,,
,,12/22/2010 16:00:00,54.88,,,
,,12/23/2010 16:00:00,54.74,,,
,,12/27/2010 16:00:00,54.77,,,
,,12/28/2010 16:00:00,54.67,,,
,,12/29/2010 16:00:00,54.79,,,
,,12/30/2010 16:00:00,54.66,,,
,,12/31/2010 16:00:00,54.46,,,
,,1/3/2011 16:00:00,55.31,,,
,,1/4/2011 16:00:00,55.27,,,
,,1/5/2011 16:00:00,55.74,,,
